"SeqNum","MOSTYP","MRELGE","MSKA","MOSHOO","MSKB1","MOPLHO","MAANTH","MGODRK","MGEMOM","MFALLE","MSKB2","MAUT0","MAUT1","MGEMLE","MAUT2","MGODPR","MINKGE","MSKC","MHHUUR","MFWEKI","PWAPAR","PPERSA","PAANHA","AMOTSC","APERSA","AWAPAR","Resp"
4564,19,2,3,9,0,5,2,4,4,2,6,0,2,3,5,6,6,3,2,5,0,0,0,0,0,0,0
4565,36,3,3,4,0,8,0,4,5,0,5,2,2,2,3,6,5,4,2,6,0,0,0,0,0,1,0
4566,19,3,4,9,0,6,0,5,4,1,4,0,4,1,5,7,6,3,2,5,0,0,0,0,0,0,0
4567,28,2,4,2,1,4,0,9,0,0,9,0,2,2,5,6,5,4,0,6,0,0,0,0,0,1,0
4568,31,3,2,3,1,1,1,2,6,2,4,0,3,4,5,7,7,2,2,8,0,0,0,0,0,0,0
4569,19,2,3,9,1,5,3,3,4,2,6,1,2,4,4,6,7,2,0,5,0,0,0,0,0,0,0
4570,7,2,3,6,2,6,3,3,4,1,4,0,4,1,4,7,5,4,1,3,0,0,0,0,0,1,0
4571,17,3,2,9,0,4,0,2,7,0,6,0,4,3,3,6,9,0,2,3,0,0,0,0,0,1,0
4572,17,4,3,9,0,3,1,1,8,2,5,0,3,4,1,8,6,3,0,3,0,0,0,0,0,0,0
4573,26,2,4,2,0,4,2,5,2,4,0,0,0,0,6,9,2,7,2,8,0,0,0,0,0,0,0
4574,20,3,3,9,0,6,1,4,5,2,5,1,3,1,4,7,6,3,2,3,0,0,0,0,0,0,0
4575,18,4,2,9,0,5,0,0,9,0,5,0,0,7,7,4,7,2,2,6,0,0,0,0,0,0,0
4577,8,2,2,6,0,3,3,2,5,1,5,0,3,4,8,6,8,1,0,2,0,0,0,0,0,0,0
4578,3,2,2,5,3,0,4,3,3,4,3,0,5,2,4,3,5,4,1,4,0,0,0,0,0,0,0
4579,19,2,4,9,0,7,3,5,2,1,4,4,3,2,3,4,4,5,2,5,0,0,0,0,0,0,0
4580,11,1,5,7,2,5,7,2,0,2,7,1,3,3,8,0,9,0,0,1,0,0,0,0,0,1,0
4581,10,1,6,7,0,5,7,2,0,0,9,1,1,5,9,1,6,3,0,1,0,0,0,0,0,1,0
4582,13,2,3,8,1,4,3,3,3,0,5,1,4,2,2,5,7,2,0,3,0,0,0,0,0,1,0
4583,34,2,4,4,1,5,2,5,3,1,7,1,3,3,3,6,7,2,1,4,0,0,0,0,0,2,0
4584,28,3,3,2,2,2,2,4,4,3,0,0,6,0,5,6,5,4,2,6,0,0,0,0,0,0,0
4585,18,2,3,9,0,5,2,3,4,3,6,0,3,3,2,7,8,1,0,6,0,0,0,0,0,0,1
4586,31,5,3,3,2,5,0,0,9,6,0,0,5,0,0,7,4,5,2,8,0,0,0,0,0,0,0
4587,21,3,3,9,0,7,0,3,6,0,7,0,8,0,5,5,7,2,1,4,0,0,0,0,0,2,0
4588,32,4,2,3,1,5,0,1,8,5,1,0,4,1,0,7,4,5,1,6,0,0,0,0,0,1,0
4589,34,3,3,4,1,3,1,3,6,1,4,1,4,3,9,5,5,4,0,4,0,0,0,0,0,0,0
4590,21,3,3,9,2,7,1,3,5,0,5,0,3,2,0,6,5,4,1,4,0,0,0,0,0,0,1
4591,31,3,3,3,2,4,2,3,4,3,3,0,4,1,3,6,6,3,2,8,0,0,0,0,0,1,0
4592,19,4,4,9,1,4,2,2,5,0,9,1,3,3,3,6,6,3,0,5,0,0,0,0,0,0,0
4593,33,2,4,3,2,2,2,4,4,5,2,0,0,0,0,3,2,7,2,7,0,0,0,0,0,1,0
4595,30,3,3,2,0,5,0,3,6,4,4,0,2,4,0,4,5,4,0,3,0,0,0,0,0,0,0
4597,23,3,3,10,0,6,0,3,6,0,6,1,2,3,2,7,7,2,0,5,0,0,0,0,0,0,0
4598,35,2,3,4,2,1,4,3,2,0,7,0,6,3,0,7,6,3,0,8,0,0,0,0,0,1,0
4599,15,3,3,8,0,4,3,2,4,0,8,0,1,0,8,6,7,2,0,1,0,0,0,0,1,0,0
4600,16,3,2,8,0,5,3,2,5,1,4,0,3,3,7,5,7,2,0,1,0,0,0,0,0,0,0
4601,38,3,2,4,4,0,0,6,3,6,2,0,2,2,0,7,2,7,4,6,0,5,0,0,0,1,0
4602,6,2,3,6,0,0,6,2,2,0,3,0,3,0,7,2,9,0,0,2,0,0,0,0,0,0,0
4604,35,3,3,4,2,3,0,4,5,1,3,0,3,2,8,9,6,3,1,8,0,0,0,0,0,1,0
4605,8,2,3,6,0,6,1,4,4,0,7,0,2,4,9,5,5,4,0,2,0,0,0,0,1,2,0
4606,36,4,2,4,0,9,0,0,9,0,6,0,5,3,2,5,5,4,0,6,0,0,0,0,0,0,0
4607,17,3,3,9,0,6,2,3,5,1,6,1,4,2,2,7,7,2,0,3,0,0,0,0,0,0,1
4608,23,3,3,10,0,9,2,3,4,0,6,2,0,3,4,3,7,2,0,5,0,0,0,0,0,0,0
4609,7,2,1,6,0,2,2,5,3,1,5,0,4,3,9,4,8,1,0,3,0,0,0,0,0,0,0
4610,16,1,4,8,0,3,9,0,0,0,6,0,0,0,5,6,8,1,0,1,0,0,0,0,0,1,0
4611,33,4,3,3,0,5,0,0,9,0,5,0,9,0,0,6,2,7,0,7,0,0,0,0,0,0,0
4613,7,2,2,6,2,2,3,5,2,1,4,0,6,1,5,7,7,2,1,3,0,0,0,0,0,1,0
4614,7,2,2,6,2,4,4,3,2,2,4,0,2,3,8,6,8,1,0,3,0,0,0,0,0,1,0
4615,19,3,3,9,0,5,3,2,5,1,6,2,2,4,2,5,7,2,0,5,0,0,0,0,0,0,0
4616,19,2,3,9,0,7,5,1,3,1,7,0,2,3,3,5,8,1,0,5,0,0,0,0,0,0,0
4617,35,4,2,4,1,4,0,0,9,0,4,0,0,0,3,7,3,6,9,8,0,0,0,0,0,0,1
4618,15,3,2,8,1,2,1,3,6,1,6,0,3,3,8,5,8,1,1,1,0,0,0,0,0,1,0
4619,28,3,3,2,0,2,0,4,5,3,2,0,2,0,0,6,2,7,0,6,0,0,0,1,0,1,0
4620,33,3,3,3,1,7,2,4,4,4,2,0,5,1,0,6,5,4,1,7,0,0,0,0,0,1,0
4622,41,2,3,5,3,3,4,4,2,3,2,0,5,1,4,5,3,6,2,1,0,0,0,0,1,0,0
4623,23,5,2,10,1,5,0,0,9,0,5,0,6,3,2,6,6,3,0,5,0,0,0,0,0,1,1
4624,34,3,3,4,1,5,2,3,5,1,5,0,3,3,8,5,6,3,1,4,0,0,0,0,1,0,0
4625,23,5,3,10,0,6,0,3,6,0,5,0,3,6,3,9,9,0,0,5,0,0,0,1,0,1,0
4626,7,1,2,6,1,4,5,3,1,1,4,0,2,2,7,6,7,2,1,3,0,0,0,0,0,0,0
4627,23,3,3,10,0,9,0,3,6,0,6,0,0,3,0,6,6,3,0,5,0,0,0,0,0,0,0
4628,34,2,3,4,2,3,2,4,4,2,4,1,5,1,3,7,7,2,1,4,0,0,0,0,1,0,0
4629,38,3,2,4,1,2,1,4,5,4,1,0,5,2,7,7,5,4,1,6,0,0,0,0,0,0,0
4630,20,3,3,9,1,4,2,4,4,1,6,1,2,4,4,5,7,2,1,3,0,0,0,0,0,1,0
4631,34,2,2,4,1,4,4,2,4,2,4,0,3,4,8,4,8,1,1,4,0,0,0,0,0,1,0
4632,14,2,4,8,0,3,6,3,0,1,7,1,3,5,4,2,9,0,0,1,0,0,0,0,0,0,0
4634,17,4,2,9,0,5,0,1,8,0,5,0,5,2,2,5,9,0,1,3,0,0,0,0,0,1,0
4635,28,5,3,2,1,5,0,4,5,0,0,0,2,1,0,5,5,4,2,6,0,0,0,0,0,1,0
4636,15,3,4,8,0,3,2,4,4,0,6,0,0,3,9,4,9,0,1,1,0,0,0,0,0,1,0
4637,8,2,3,6,3,1,5,4,2,0,1,0,5,2,2,5,8,1,0,2,0,0,0,0,0,0,0
4638,34,3,2,4,0,4,0,1,8,1,7,0,2,4,6,8,7,2,1,4,0,0,0,0,0,0,0
4639,7,2,2,6,0,5,1,8,1,0,4,0,5,3,8,4,9,0,0,3,0,0,0,0,0,1,0
4640,20,3,4,9,0,6,0,3,6,0,6,2,1,3,1,7,7,2,0,3,0,0,0,0,0,1,0
4641,23,3,3,10,1,4,2,3,6,2,4,1,3,2,1,6,6,3,1,5,0,0,0,0,0,0,0
4642,25,3,3,1,0,7,1,3,5,1,5,3,2,3,2,5,6,3,0,4,0,0,0,0,0,0,0
4643,34,3,3,4,1,7,2,4,4,4,2,0,5,1,0,6,5,4,1,4,0,3,0,0,0,0,0
4644,38,3,3,4,1,4,1,3,6,1,1,0,6,1,7,7,6,3,1,6,0,0,0,0,0,0,0
4645,20,2,3,9,1,5,0,2,7,0,7,0,5,0,9,6,7,2,0,3,0,0,0,0,0,1,0
4646,23,2,4,10,4,4,3,4,3,4,3,0,1,1,3,4,7,2,1,5,0,0,0,0,0,1,0
4647,38,4,3,4,0,4,1,3,6,1,2,0,3,3,1,8,4,5,0,6,0,0,0,0,0,0,0
4648,25,2,3,1,0,9,4,3,3,0,6,2,0,3,0,3,7,2,0,4,0,0,0,0,0,1,0
4649,28,3,3,2,1,5,0,3,6,0,7,2,3,0,7,6,7,2,0,6,0,0,0,0,0,0,0
4651,31,4,2,3,0,6,0,1,8,4,1,0,2,2,0,8,3,6,2,8,0,6,0,0,0,1,0
4652,11,3,3,7,2,5,2,2,6,1,3,1,3,2,3,7,4,5,1,1,0,0,0,0,0,0,0
4653,17,3,3,9,1,5,2,3,5,2,4,2,2,2,3,6,5,4,2,3,0,0,0,0,0,1,0
4654,17,3,3,9,1,5,2,3,5,2,4,2,2,2,3,6,5,4,2,3,0,0,0,0,0,1,0
4655,35,4,3,4,0,5,1,3,6,2,3,0,3,2,1,8,5,4,0,8,0,0,0,0,0,1,0
4656,33,3,3,3,1,6,1,2,6,4,2,0,2,2,2,6,4,5,3,7,0,0,0,0,0,1,0
4657,7,2,2,6,0,5,1,8,1,0,4,0,5,3,8,4,9,0,0,3,0,0,0,0,0,1,0
4658,33,3,3,3,2,6,0,3,6,5,2,0,5,0,0,7,2,7,4,7,0,0,0,0,0,1,1
4659,19,3,3,9,0,5,1,4,4,1,6,1,3,3,5,6,6,3,1,5,0,0,0,0,1,0,0
4660,23,4,2,10,2,0,0,3,6,2,4,0,3,5,0,9,7,2,0,5,0,3,0,0,0,1,0
4661,35,4,2,4,0,5,0,3,6,0,5,0,4,5,3,7,5,4,0,8,0,0,0,0,1,0,0
4662,17,3,3,9,0,7,0,5,4,0,7,2,1,5,5,8,8,1,0,3,0,0,0,0,0,1,0
4663,28,3,3,2,0,3,2,3,4,2,5,0,2,3,5,5,7,2,1,6,0,0,0,0,1,0,0
4664,38,3,2,4,2,2,2,3,5,2,4,0,4,2,6,6,5,4,2,7,0,2,0,0,0,0,0
4665,9,2,3,7,0,5,4,4,3,1,5,0,3,2,6,6,8,1,0,1,0,0,0,0,0,0,0
4666,34,3,3,4,2,4,0,4,5,1,1,0,4,1,8,9,6,3,1,4,0,0,0,0,0,1,0
4667,15,2,4,8,0,4,2,3,4,0,8,0,1,4,8,4,8,1,1,1,0,0,0,0,0,0,0
4668,15,4,3,8,0,3,0,5,4,0,8,0,4,1,4,9,4,5,1,1,0,0,0,0,0,1,0
4669,22,4,3,10,2,5,2,2,6,2,5,0,2,3,5,5,7,2,0,4,0,0,0,0,0,1,0
4670,28,3,4,2,0,9,0,6,3,0,3,0,4,0,4,9,6,4,0,6,0,0,0,0,0,0,0
4671,6,2,2,6,0,7,4,3,2,1,3,0,3,3,8,7,7,2,3,2,0,0,0,0,0,1,0
4672,25,3,3,1,1,4,2,3,4,2,5,2,2,3,3,5,7,2,1,4,0,4,0,0,0,1,0
4673,35,3,3,4,0,3,1,4,5,1,4,2,2,2,2,5,6,3,2,8,0,0,0,0,0,0,0
4674,22,2,2,10,2,0,2,5,3,0,4,0,3,3,9,7,9,0,2,4,0,0,0,0,1,0,0
4675,29,2,5,2,0,7,2,7,0,2,2,0,3,0,0,9,6,3,0,6,0,0,0,0,2,0,0
4676,37,3,2,4,0,6,3,3,4,3,4,0,5,4,0,9,5,4,0,7,0,0,0,0,0,0,0
4677,33,2,3,3,1,4,3,3,4,2,3,0,4,1,4,5,5,4,2,7,0,6,0,0,0,1,0
4678,17,4,2,9,0,5,0,0,9,1,5,0,2,3,2,6,6,3,0,3,0,0,0,0,0,0,0
4679,19,4,3,9,1,4,0,0,9,0,9,0,0,5,9,6,7,2,0,5,0,0,0,0,0,0,0
4680,7,1,2,6,1,4,6,3,1,2,4,0,3,2,8,6,8,1,1,3,0,0,0,0,0,1,0
4681,23,3,2,10,0,3,1,2,6,1,6,0,3,5,6,6,9,0,0,5,0,0,0,0,0,1,0
4682,7,1,2,6,1,4,5,3,1,1,4,0,2,2,7,6,7,2,1,3,0,0,0,0,0,1,0
4683,17,3,2,9,0,7,0,4,5,0,7,0,2,4,2,5,9,0,0,3,0,0,0,0,0,1,0
4684,18,4,2,9,1,4,0,0,9,0,6,0,3,5,0,6,5,4,3,6,0,4,0,0,0,1,0
4685,19,3,3,9,0,6,2,3,5,0,8,0,3,2,7,4,8,1,3,5,0,0,0,0,0,0,0
4686,8,3,2,6,1,3,1,2,7,1,7,0,2,4,8,3,8,1,1,2,0,0,0,0,0,0,0
4687,23,3,3,10,2,6,2,6,2,2,3,0,2,3,3,5,6,3,2,5,0,0,0,0,0,1,0
4688,36,2,2,4,0,7,0,7,2,0,8,0,6,0,1,5,7,2,2,6,0,0,0,0,0,2,0
4689,22,3,3,10,1,5,3,2,4,2,5,0,3,2,5,4,7,2,1,4,0,0,0,0,0,0,0
4691,13,3,4,8,2,4,0,3,6,1,7,0,3,3,1,5,7,2,0,3,0,0,0,0,0,1,0
4694,17,3,3,9,0,5,2,3,4,2,4,1,2,2,2,7,5,4,1,3,0,0,0,0,0,0,0
4695,32,3,3,3,0,5,3,3,4,6,3,0,0,0,3,3,3,6,0,7,0,0,0,0,0,0,0
4696,20,2,4,9,1,5,4,3,3,1,5,0,3,3,5,6,6,3,1,3,0,0,0,0,0,0,0
4697,20,1,3,9,0,4,7,1,1,5,0,0,1,0,0,5,3,6,0,3,0,0,0,0,0,1,0
4698,17,3,2,9,1,4,5,0,4,0,9,0,0,4,5,6,6,3,1,3,0,0,0,0,0,1,0
4699,22,3,2,10,0,6,2,2,5,0,7,0,2,7,2,9,7,2,0,4,0,0,2,0,0,0,1
4700,7,1,1,6,1,4,5,4,1,1,4,0,3,4,8,6,7,2,0,3,0,0,0,0,0,1,0
4701,19,3,4,9,0,6,0,5,4,1,4,0,4,1,5,7,6,3,2,5,0,0,0,0,0,0,0
4702,34,4,2,4,2,3,1,2,7,2,3,0,4,1,9,4,6,3,1,4,0,0,0,0,0,0,0
4704,28,3,3,2,2,7,1,3,5,0,5,0,3,2,0,6,5,4,1,6,0,0,0,0,1,0,0
4705,37,3,2,4,2,7,0,2,7,5,2,0,0,0,0,9,2,7,2,7,0,0,0,0,0,1,0
4706,27,3,3,2,0,5,3,2,5,1,6,1,2,3,5,5,7,2,1,6,0,0,0,0,0,1,0
4707,41,2,1,5,0,4,5,4,1,7,1,0,0,2,8,3,6,3,0,1,0,0,0,0,0,0,0
4708,23,3,3,10,0,4,2,3,5,0,7,3,0,3,3,5,7,2,0,5,0,0,0,0,0,2,0
4709,21,2,3,9,1,4,3,3,3,0,5,1,4,2,2,5,7,2,0,4,0,0,0,0,0,0,0
4710,34,2,4,4,2,0,5,3,2,1,3,0,2,0,8,5,8,1,0,5,0,0,0,0,0,0,0
4711,23,3,3,10,1,5,3,2,4,2,5,0,3,2,5,4,7,2,1,5,0,0,0,0,1,1,0
4712,26,3,3,2,2,5,2,5,4,4,2,0,3,1,0,5,0,9,1,8,0,0,0,0,0,1,0
4713,33,3,2,3,0,7,0,6,3,2,0,0,7,0,0,7,7,2,0,7,0,0,0,0,0,1,0
4714,22,3,2,10,0,3,1,2,7,2,5,0,2,3,9,7,9,0,0,4,0,0,0,0,0,1,1
4715,33,3,2,3,2,5,0,3,6,2,3,0,4,2,3,7,6,3,0,7,0,0,0,0,0,0,1
4716,23,3,3,10,2,7,0,2,7,4,4,0,0,2,1,7,5,4,3,5,0,0,0,0,0,1,0
4717,34,2,3,4,2,3,2,4,4,2,4,1,5,1,3,7,7,2,1,4,0,0,0,0,0,0,0
4718,27,2,3,2,1,5,3,3,4,2,6,1,2,4,4,6,7,2,0,6,0,4,0,0,0,1,0
4719,36,2,3,4,1,3,4,2,3,1,6,1,3,3,7,6,8,1,0,6,0,0,0,0,0,1,0
4721,38,3,2,4,2,3,2,2,6,1,2,0,5,1,7,6,6,3,0,6,0,0,0,0,0,0,0
4722,8,2,3,6,0,2,4,4,2,3,2,2,6,1,8,4,8,1,3,2,0,0,0,0,0,1,1
4723,22,2,3,10,0,5,4,3,3,2,4,0,5,1,8,4,8,1,0,4,0,0,0,0,0,1,0
4724,34,4,3,4,1,3,2,2,6,3,3,0,3,2,8,7,8,1,0,4,0,0,0,0,0,0,0
4725,15,2,3,8,0,6,3,4,3,0,6,0,2,4,9,5,5,4,0,1,0,0,0,0,0,1,0
4726,17,3,3,9,1,7,1,3,6,1,5,2,2,3,1,5,5,4,1,3,0,0,0,0,0,1,0
4727,7,2,1,6,0,5,1,6,3,0,3,0,6,1,9,5,9,0,0,3,0,0,0,0,0,0,0
4728,31,3,2,3,0,7,0,6,3,2,0,0,7,0,0,7,7,2,0,8,0,0,0,0,0,0,0
4730,38,3,4,4,0,2,4,0,5,4,5,0,4,1,9,7,6,3,0,6,0,0,0,0,0,0,1
4731,28,3,3,2,2,3,2,4,4,3,1,0,3,2,1,3,6,3,2,7,0,0,0,0,0,1,0
4732,37,3,2,4,4,1,0,4,5,5,2,0,3,1,0,6,2,7,3,7,0,0,0,0,0,1,1
4733,17,3,3,9,0,6,1,4,4,1,6,1,3,2,5,5,6,3,1,3,0,0,0,0,0,1,0
4734,16,3,3,8,1,4,2,3,4,1,5,1,2,3,4,6,7,2,1,1,0,0,0,0,0,1,0
4735,7,2,2,6,0,5,1,8,1,0,4,0,5,3,8,4,9,0,0,3,0,0,0,0,0,0,0
4736,30,3,3,2,2,3,1,4,5,1,2,0,6,1,7,6,6,3,0,3,0,0,0,0,1,0,0
4737,36,3,3,4,2,7,2,3,4,0,4,0,4,0,1,7,7,2,0,6,0,0,0,0,0,1,0
4738,22,4,3,10,1,4,0,2,7,2,7,0,2,0,6,6,5,4,0,3,0,0,0,0,0,0,0
4739,4,2,4,6,1,3,3,4,3,0,8,0,1,4,8,5,7,2,1,2,0,0,0,0,0,0,0
4740,38,2,2,4,0,4,3,4,3,2,1,0,3,1,7,7,8,1,0,6,0,0,0,0,0,0,0
4741,14,2,4,8,0,4,6,2,2,1,7,0,0,5,9,5,9,0,0,2,0,0,0,0,0,1,0
4742,35,4,2,4,1,5,1,2,7,3,2,0,5,2,1,9,5,4,0,8,0,0,0,0,0,0,0
4743,31,3,2,3,0,4,0,5,4,3,2,0,2,0,0,5,0,9,0,8,0,0,0,0,0,1,0
4744,33,3,3,3,1,6,1,2,6,4,2,0,2,1,2,6,4,5,2,7,0,0,0,0,0,0,0
4745,24,3,3,1,0,6,3,2,5,0,6,9,0,0,0,5,7,2,0,3,0,0,0,0,0,0,0
4746,35,4,3,4,0,5,1,3,6,2,3,0,3,2,1,8,5,4,0,8,0,0,0,0,0,0,0
4748,17,3,3,9,0,4,0,2,7,0,7,2,4,0,0,7,9,0,0,3,0,0,0,0,0,1,0
4749,12,2,6,7,0,6,4,2,4,2,6,0,0,3,4,6,0,9,2,1,0,0,0,0,0,0,0
4750,33,3,3,3,1,6,1,2,6,4,2,0,2,2,2,6,4,5,3,7,0,0,0,0,0,0,0
4751,7,1,2,6,1,4,5,3,1,1,4,0,2,2,7,6,7,2,1,3,0,0,0,0,0,1,0
4752,7,2,2,6,0,6,4,3,2,2,2,0,3,3,8,4,7,2,0,3,0,0,0,0,0,1,0
4753,7,1,2,6,0,6,6,2,1,4,2,0,6,1,9,5,5,4,0,3,0,0,0,0,0,1,0
4754,26,2,4,2,0,7,0,7,2,5,0,0,2,0,0,6,2,7,2,8,0,0,0,0,0,1,0
4755,33,3,3,3,0,3,0,4,5,4,2,0,4,0,5,7,2,7,2,7,0,0,0,0,0,1,0
4756,17,3,3,9,0,4,0,2,7,0,7,2,4,0,0,7,9,0,0,3,0,0,0,0,0,0,0
4757,14,3,3,8,0,4,1,4,5,1,5,1,4,1,2,4,7,2,4,2,0,0,0,0,0,1,0
4758,22,3,2,10,0,5,3,2,5,1,4,0,3,3,7,5,7,2,0,4,0,0,2,0,0,1,0
4759,5,3,3,6,1,4,2,3,5,1,6,0,3,3,8,6,8,1,1,1,0,0,0,0,0,0,0
4760,20,2,4,9,0,9,3,3,3,1,2,0,4,0,2,4,5,4,2,3,0,0,0,0,0,1,0
4761,25,3,3,1,0,4,2,3,5,0,7,3,0,3,3,5,7,2,0,4,0,0,0,0,0,1,0
4762,31,3,3,3,1,5,0,2,7,4,2,0,3,1,1,7,4,5,2,8,0,0,0,0,0,1,1
4763,17,3,3,9,0,6,2,3,5,1,6,1,4,2,2,7,7,2,0,3,0,0,0,0,0,1,0
4764,34,2,2,4,1,4,4,2,4,2,4,0,3,4,8,4,8,1,1,4,0,0,0,0,0,0,0
4765,18,3,2,9,3,5,2,0,7,0,5,0,0,3,2,2,6,3,0,6,0,3,0,0,0,1,0
4766,14,2,4,8,0,3,4,3,3,0,9,0,3,0,9,6,9,0,0,2,0,0,0,0,0,0,0
4767,7,1,2,6,1,4,5,3,1,1,4,0,2,2,7,6,7,2,1,3,0,0,0,0,0,1,0
4768,18,3,2,9,0,7,0,4,5,0,7,0,2,4,2,5,9,0,0,6,0,0,0,0,0,1,0
4769,10,2,4,7,0,3,4,4,2,0,9,0,0,7,7,5,9,0,1,1,0,0,0,0,0,1,0
4770,19,2,4,9,0,5,2,5,3,0,9,0,2,7,5,9,9,0,0,5,0,0,0,0,0,0,0
4771,23,3,3,10,1,4,2,4,4,2,4,1,3,2,8,6,6,3,0,5,0,0,0,0,0,1,0
4772,22,3,3,10,0,9,0,5,4,0,9,2,0,3,9,3,7,2,0,3,0,0,0,0,0,0,0
4773,9,2,5,7,1,5,5,4,1,1,4,1,2,3,6,6,6,3,1,1,0,0,0,0,0,1,0
4774,17,2,4,9,0,6,3,1,6,0,8,1,0,6,3,5,8,1,0,3,0,0,0,0,0,1,1
4775,25,3,3,1,0,7,1,5,3,0,6,2,3,2,3,6,6,3,1,4,9,0,0,0,0,0,0
4777,34,4,2,4,0,6,1,2,7,1,6,0,3,2,8,7,9,0,0,4,0,0,0,0,0,0,0
4778,34,4,2,4,0,2,2,0,7,0,3,0,7,0,4,9,7,2,2,4,0,0,0,0,0,1,0
4779,7,2,2,6,0,6,3,4,3,2,3,0,5,2,9,5,5,4,0,3,0,0,0,0,0,1,0
4780,17,5,3,9,0,6,3,0,6,0,6,0,2,7,6,4,9,0,0,3,0,0,0,0,0,2,0
4781,19,4,4,9,1,4,2,2,5,0,9,1,3,3,3,6,6,3,0,5,0,0,0,0,0,0,0
4782,23,3,3,10,0,5,3,2,5,1,6,1,2,3,5,5,7,2,1,5,0,0,0,0,0,1,0
4783,35,3,3,4,0,2,0,2,7,5,0,0,5,3,7,5,7,2,5,8,0,0,0,0,0,0,0
4784,15,2,4,8,0,6,3,4,3,0,5,0,2,4,9,5,5,4,0,1,0,0,0,0,0,0,0
4785,36,4,2,4,0,9,0,0,9,0,6,0,5,3,2,5,5,4,0,6,0,0,0,0,0,1,0
4786,36,4,3,4,0,7,0,4,5,3,3,0,3,3,5,6,7,2,1,7,0,0,0,0,0,0,0
4787,25,3,3,1,0,4,2,3,5,0,7,3,0,3,3,5,7,2,0,4,0,0,0,0,0,1,0
4788,23,3,3,10,0,5,2,3,4,1,5,0,2,4,5,6,7,2,1,5,0,0,0,0,0,0,0
4789,10,1,5,7,0,4,7,2,0,2,5,0,2,0,9,4,8,1,0,1,0,0,0,0,0,0,0
4790,21,2,4,9,0,5,2,4,3,1,6,1,4,3,4,4,7,2,1,4,0,0,0,0,0,1,1
4791,15,3,3,8,0,2,2,0,7,0,6,0,3,3,9,7,9,0,0,1,0,0,0,0,0,0,0
4792,18,3,3,9,0,9,2,3,4,0,6,2,0,3,4,3,7,2,0,6,0,0,0,0,1,0,0
4794,27,3,3,2,0,5,1,2,6,5,1,0,0,1,1,5,0,9,4,6,0,0,0,0,0,1,0
4795,17,3,4,9,0,5,3,2,5,0,6,2,0,4,1,5,6,3,0,3,0,0,0,0,0,0,0
4796,7,1,2,6,2,4,6,2,2,2,4,0,2,3,8,5,8,1,0,3,0,0,0,0,0,1,0
4797,23,2,3,10,0,5,2,4,3,2,5,0,2,4,3,9,5,4,2,5,0,0,0,0,0,1,0
4798,10,2,4,7,0,3,4,4,2,0,9,0,0,7,7,5,9,0,1,1,0,0,0,0,0,1,0
4799,35,4,2,4,1,5,1,2,7,3,2,0,5,2,1,9,5,4,0,8,0,0,0,0,1,0,0
4800,22,2,4,10,0,4,4,4,2,0,7,0,1,3,9,6,7,2,0,4,0,0,0,0,0,0,0
4801,22,2,4,10,0,4,2,6,2,3,1,0,2,0,6,7,3,6,1,4,0,0,0,0,0,1,0
4802,17,3,2,9,0,3,2,3,5,0,5,0,4,4,5,5,7,2,0,3,0,0,0,0,0,1,0
4803,31,3,3,3,3,5,0,3,6,7,2,0,0,1,2,8,4,5,4,8,0,0,0,0,1,0,0
4804,33,3,3,3,0,4,3,1,6,4,4,0,5,2,1,7,8,1,0,7,0,0,0,1,0,1,0
4805,7,2,2,6,0,5,2,7,0,0,5,0,7,2,0,5,9,0,0,3,0,0,0,0,0,0,0
4806,20,2,4,9,0,5,0,9,0,0,0,0,9,0,9,9,5,5,0,3,0,0,0,0,0,1,0
4807,13,3,4,8,2,4,0,3,6,1,7,0,3,3,1,5,7,2,0,3,0,0,0,0,0,0,0
4808,33,2,4,3,0,4,2,6,2,3,1,0,2,0,6,7,3,6,1,7,0,0,0,0,0,1,0
4809,17,3,3,9,0,7,0,3,6,0,6,1,3,3,4,7,7,2,0,3,0,0,0,0,0,1,0
4810,7,2,2,6,2,2,3,4,3,0,3,0,4,3,3,5,8,1,0,3,0,0,0,0,0,0,0
4811,25,3,3,1,0,4,2,3,5,0,7,3,0,3,3,5,7,2,0,4,0,0,0,0,0,0,0
4812,38,2,2,4,0,4,3,4,3,2,1,0,3,1,7,7,8,1,0,6,6,0,0,0,0,0,0
4813,33,2,3,3,1,5,3,3,4,0,4,0,0,5,0,6,6,3,2,7,0,0,0,0,0,2,0
4814,38,3,2,4,1,5,1,3,6,4,2,0,3,1,1,7,4,5,2,6,0,0,0,0,0,1,0
4815,10,1,5,7,0,4,6,2,1,1,7,2,2,4,8,3,9,0,1,1,0,0,0,0,0,0,0
4816,6,2,3,6,1,3,4,3,3,1,5,0,3,1,7,6,8,1,1,2,0,0,0,0,0,0,0
4817,35,3,2,4,1,1,0,0,9,0,5,0,5,0,0,5,7,2,0,8,0,0,0,0,0,0,0
4818,17,3,3,9,0,7,4,1,5,0,7,0,1,2,6,6,8,1,1,3,0,0,0,0,0,1,0
4819,18,1,4,9,1,4,9,0,0,0,9,0,9,0,9,6,5,4,0,6,0,0,0,0,0,0,0
4820,17,3,3,9,0,6,1,3,6,1,7,1,3,3,1,8,8,1,0,3,0,0,0,0,0,1,0
4821,18,3,3,9,0,4,0,5,4,3,3,0,5,2,2,5,5,4,2,6,0,0,0,0,0,1,0
4822,14,2,4,8,0,5,4,3,2,2,3,0,4,2,3,7,7,2,2,1,0,0,0,0,0,0,0
